"";"ModulePath";"ModuleLevel";"AlternativeCost";"pid"
"87717";"jquery/src/traversing/";3;-4621;1
"87735";"jquery/test/node_smoke_tests/";3;-9243;1
"87744";"jquery/test/node_smoke_tests/";3;-9243;1
"87759";"jquery/";1;-207966;1
"87761";"jquery/docs/";2;-13568;1
"87766";"jquery/docs/style/";3;-10102;1
"87767";"jquery/src/ajax/";3;-11553;1
"87774";"jquery/build/";2;-34364;1
"87777";"jquery/test/";2;-62389;1
"87778";"jquery/test/lib/Test/";4;-9243;1
"87780";"jquery/test/lib/";3;-10398;1
"87788";"jquery/build/test/";3;-29447;1
"87792";"jquery/src/";2;-109759;1
"87793";"jquery/build/test/data/";4;-28291;1
"87797";"jquery/test/data/";3;-33505;1
"87798";"jquery/test/unit/";3;-21952;1
"87808";"jquery/build/lib/";3;-9243;1
"87809";"jquery/test/data/support/";4;-4621;1
"87820";"jquery/src/var/";3;-17330;1
"87822";"jquery/src/attributes/";3;-5777;1
"87823";"jquery/src/core/";3;-6932;1
"87824";"jquery/src/css/";3;-12709;1
"87825";"jquery/src/css/var/";4;-5777;1
"87826";"jquery/src/data/";3;-4621;1
"87830";"jquery/src/manipulation/";3;-10398;1
"87833";"jquery/build/tasks/";3;-8087;1
"87836";"jquery/src/traversing/";3;-4621;1
"87860";"jquery/";1;-207966;1
"87862";"jquery/docs/";2;-13569;1
"87867";"jquery/docs/style/";3;-10103;1
"87868";"jquery/src/ajax/";3;-11554;1
"87875";"jquery/build/";2;-34365;1
"87878";"jquery/test/";2;-62390;1
"87879";"jquery/test/lib/Test/";4;-9243;1
"87881";"jquery/test/lib/";3;-10399;1
"87889";"jquery/build/test/";3;-29448;1
"87893";"jquery/src/";2;-109760;1
"87894";"jquery/build/test/data/";4;-28292;1
"87898";"jquery/test/data/";3;-33506;1
"87899";"jquery/test/unit/";3;-21952;1
"87909";"jquery/build/lib/";3;-9243;1
"87910";"jquery/test/data/support/";4;-4622;1
"87921";"jquery/src/var/";3;-17331;1
"87923";"jquery/src/attributes/";3;-5777;1
"87924";"jquery/src/core/";3;-6933;1
"87925";"jquery/src/css/";3;-12710;1
"87926";"jquery/src/css/var/";4;-5777;1
"87927";"jquery/src/data/";3;-4622;1
"87931";"jquery/src/manipulation/";3;-10399;1
"87934";"jquery/build/tasks/";3;-8088;1
"87937";"jquery/src/traversing/";3;-4622;1
"87955";"jquery/test/node_smoke_tests/";3;-9243;1
"87970";"jquery/";1;-207966;1
"87972";"jquery/docs/";2;-13568;1
"87977";"jquery/docs/style/";3;-10102;1
"87978";"jquery/src/ajax/";3;-11554;1
"87985";"jquery/build/";2;-34365;1
"87988";"jquery/test/";2;-62390;1
"87989";"jquery/test/lib/Test/";4;-9243;1
"87991";"jquery/test/lib/";3;-10399;1
"87999";"jquery/build/test/";3;-29447;1
"88003";"jquery/src/";2;-109760;1
"88004";"jquery/build/test/data/";4;-28292;1
"88008";"jquery/test/data/";3;-33506;1
"88009";"jquery/test/unit/";3;-21952;1
"88019";"jquery/build/lib/";3;-9243;1
"88020";"jquery/test/data/support/";4;-4622;1
"88031";"jquery/src/var/";3;-17331;1
"88033";"jquery/src/attributes/";3;-5777;1
"88034";"jquery/src/core/";3;-6932;1
"88035";"jquery/src/css/";3;-12709;1
"88036";"jquery/src/css/var/";4;-5777;1
"88037";"jquery/src/data/";3;-4622;1
"88041";"jquery/src/manipulation/";3;-10399;1
"88044";"jquery/build/tasks/";3;-8088;1
"88047";"jquery/src/traversing/";3;-4622;1
"88065";"jquery/test/node_smoke_tests/";3;-9243;1
"88080";"jquery/";1;-207966;1
"88082";"jquery/docs/";2;-13568;1
"88087";"jquery/docs/style/";3;-10102;1
"88088";"jquery/src/ajax/";3;-11554;1
"88095";"jquery/build/";2;-34365;1
"88098";"jquery/test/";2;-62390;1
"88099";"jquery/test/lib/Test/";4;-9243;1
"88101";"jquery/test/lib/";3;-10398;1
"88109";"jquery/build/test/";3;-29447;1
"88113";"jquery/src/";2;-109760;1
"88114";"jquery/build/test/data/";4;-28292;1
"88118";"jquery/test/data/";3;-33506;1
"88119";"jquery/test/unit/";3;-21952;1
"88129";"jquery/build/lib/";3;-9243;1
"88130";"jquery/test/data/support/";4;-4622;1
"88141";"jquery/src/var/";3;-17331;1
"88143";"jquery/src/attributes/";3;-5777;1
"88144";"jquery/src/core/";3;-6932;1
"88145";"jquery/src/css/";3;-12709;1
"88146";"jquery/src/css/var/";4;-5777;1
"88147";"jquery/src/data/";3;-4622;1
"88151";"jquery/src/manipulation/";3;-10398;1
"88154";"jquery/build/tasks/";3;-8088;1
"88157";"jquery/src/traversing/";3;-4622;1
"88175";"jquery/test/node_smoke_tests/";3;-9243;1
"88190";"jquery/";1;-207966;1
"88192";"jquery/docs/";2;-13568;1
"88197";"jquery/docs/style/";3;-10102;1
"88198";"jquery/src/ajax/";3;-11554;1
"88205";"jquery/build/";2;-34365;1
"88208";"jquery/test/";2;-62390;1
"88209";"jquery/test/lib/Test/";4;-9243;1
"88211";"jquery/test/lib/";3;-10398;1
"88219";"jquery/build/test/";3;-29447;1
"88223";"jquery/src/";2;-109760;1
"88224";"jquery/build/test/data/";4;-28292;1
"88228";"jquery/test/data/";3;-33505;1
"88229";"jquery/test/unit/";3;-21952;1
"88239";"jquery/build/lib/";3;-9243;1
"88240";"jquery/test/data/support/";4;-4621;1
"88251";"jquery/src/var/";3;-17330;1
"88253";"jquery/src/attributes/";3;-5777;1
"88254";"jquery/src/core/";3;-6932;1
"88255";"jquery/src/css/";3;-12709;1
"88256";"jquery/src/css/var/";4;-5777;1
"88257";"jquery/src/data/";3;-4621;1
"88261";"jquery/src/manipulation/";3;-10398;1
"88264";"jquery/build/tasks/";3;-8087;1
"88267";"jquery/src/traversing/";3;-4621;1
"88285";"jquery/test/node_smoke_tests/";3;-9243;1
"88300";"jquery/";1;-210277;1
"88302";"jquery/docs/";2;-13568;1
"88307";"jquery/docs/style/";3;-10102;1
"88308";"jquery/src/ajax/";3;-11554;1
"88309";"jquery/src/event/";3;-5777;1
"88315";"jquery/build/";2;-34365;1
"88318";"jquery/test/";2;-62390;1
"88319";"jquery/test/lib/Test/";4;-9243;1
"88321";"jquery/test/lib/";3;-10398;1
"88329";"jquery/build/test/";3;-29447;1
"88333";"jquery/src/";2;-112070;1
"88334";"jquery/build/test/data/";4;-28292;1
"88338";"jquery/test/data/";3;-33506;1
"88339";"jquery/test/unit/";3;-21952;1
"88349";"jquery/build/lib/";3;-9243;1
"88350";"jquery/test/data/support/";4;-4621;1
"88361";"jquery/src/var/";3;-17330;1
"88363";"jquery/src/attributes/";3;-5777;1
"88364";"jquery/src/core/";3;-6932;1
"88365";"jquery/src/css/";3;-12709;1
"88366";"jquery/src/css/var/";4;-5777;1
"88367";"jquery/src/data/";3;-4621;1
"88371";"jquery/src/manipulation/";3;-10398;1
"88374";"jquery/build/tasks/";3;-8087;1
"88377";"jquery/src/traversing/";3;-4621;1
"88395";"jquery/test/node_smoke_tests/";3;-9243;1
"88410";"jquery/";1;-210277;1
"88412";"jquery/docs/";2;-13568;1
"88417";"jquery/docs/style/";3;-10102;1
"88418";"jquery/src/ajax/";3;-11554;1
"88419";"jquery/src/event/";3;-5777;1
"88425";"jquery/build/";2;-34365;1
"88428";"jquery/test/";2;-62390;1
"88429";"jquery/test/lib/Test/";4;-9243;1
"88431";"jquery/test/lib/";3;-10398;1
"88439";"jquery/build/test/";3;-29447;1
"88443";"jquery/src/";2;-112070;1
"88444";"jquery/build/test/data/";4;-28292;1
"88448";"jquery/test/data/";3;-33506;1
"88449";"jquery/test/unit/";3;-21952;1
"88459";"jquery/build/lib/";3;-9243;1
"88460";"jquery/test/data/support/";4;-4621;1
"88471";"jquery/src/var/";3;-17330;1
"88473";"jquery/src/attributes/";3;-5777;1
"88474";"jquery/src/core/";3;-6932;1
"88475";"jquery/src/css/";3;-12709;1
"88476";"jquery/src/css/var/";4;-5777;1
"88477";"jquery/src/data/";3;-4621;1
"88481";"jquery/src/manipulation/";3;-10398;1
"88484";"jquery/build/tasks/";3;-8087;1
"88487";"jquery/src/traversing/";3;-4621;1
"88505";"jquery/test/node_smoke_tests/";3;-9243;1
"88520";"jquery/";1;-210276;1
"88522";"jquery/docs/";2;-13568;1
"88527";"jquery/docs/style/";3;-10102;1
"88528";"jquery/src/ajax/";3;-11553;1
"88529";"jquery/src/event/";3;-5777;1
"88535";"jquery/build/";2;-34365;1
"88538";"jquery/test/";2;-62389;1
"88539";"jquery/test/lib/Test/";4;-9243;1
"88541";"jquery/test/lib/";3;-10398;1
"88549";"jquery/build/test/";3;-29447;1
"88553";"jquery/src/";2;-112070;1
"88554";"jquery/build/test/data/";4;-28291;1
"88558";"jquery/test/data/";3;-33505;1
"88559";"jquery/test/unit/";3;-21952;1
"88569";"jquery/build/lib/";3;-9243;1
"88570";"jquery/test/data/support/";4;-4621;1
"88581";"jquery/src/var/";3;-17330;1
"88583";"jquery/src/attributes/";3;-5777;1
"88584";"jquery/src/core/";3;-6932;1
"88585";"jquery/src/css/";3;-12709;1
"88586";"jquery/src/css/var/";4;-5777;1
"88587";"jquery/src/data/";3;-4621;1
"88591";"jquery/src/manipulation/";3;-10398;1
"88594";"jquery/build/tasks/";3;-8087;1
"88597";"jquery/src/traversing/";3;-4621;1
"88615";"jquery/test/node_smoke_tests/";3;-9243;1
"88630";"jquery/";1;-210276;1
"88632";"jquery/docs/";2;-13568;1
"88637";"jquery/docs/style/";3;-10102;1
"88638";"jquery/src/ajax/";3;-11553;1
"88639";"jquery/src/event/";3;-5776;1
"88645";"jquery/build/";2;-34364;1
"88648";"jquery/test/";2;-62389;1
"88649";"jquery/test/lib/Test/";4;-9242;1
"88651";"jquery/test/lib/";3;-10398;1
"88659";"jquery/build/test/";3;-29447;1
"88663";"jquery/src/";2;-112070;1
"88664";"jquery/build/test/data/";4;-28291;1
"88668";"jquery/test/data/";3;-33505;1
"88669";"jquery/test/unit/";3;-21951;1
"88679";"jquery/build/lib/";3;-9242;1
"88680";"jquery/test/data/support/";4;-4621;1
"88691";"jquery/src/var/";3;-17330;1
"88693";"jquery/src/attributes/";3;-5776;1
"88694";"jquery/src/core/";3;-6932;1
"88695";"jquery/src/css/";3;-12709;1
"88696";"jquery/src/css/var/";4;-5776;1
"88697";"jquery/src/data/";3;-4621;1
"88701";"jquery/src/manipulation/";3;-10398;1
"88704";"jquery/build/tasks/";3;-8087;1
"88707";"jquery/src/traversing/";3;-4621;1
"88725";"jquery/test/node_smoke_tests/";3;-9242;1
"88740";"jquery/";1;-210277;1
"88742";"jquery/docs/";2;-13569;1
"88747";"jquery/docs/style/";3;-10102;1
"88748";"jquery/src/ajax/";3;-11554;1
"88749";"jquery/src/event/";3;-5777;1
"88755";"jquery/build/";2;-34365;1
"88758";"jquery/test/";2;-62390;1
"88759";"jquery/test/lib/Test/";4;-9243;1
"88761";"jquery/test/lib/";3;-10399;1
"88769";"jquery/build/test/";3;-29447;1
"88773";"jquery/src/";2;-112071;1
"88774";"jquery/build/test/data/";4;-28292;1
"88778";"jquery/test/data/";3;-33506;1
"88779";"jquery/test/unit/";3;-21952;1
"88789";"jquery/build/lib/";3;-9243;1
"88790";"jquery/test/data/support/";4;-4622;1
"88801";"jquery/src/var/";3;-17331;1
"88803";"jquery/src/attributes/";3;-5777;1
"88804";"jquery/src/core/";3;-6933;1
"88805";"jquery/src/css/";3;-12709;1
"88806";"jquery/src/css/var/";4;-5777;1
"88807";"jquery/src/data/";3;-4622;1
"88811";"jquery/src/manipulation/";3;-10399;1
"88814";"jquery/build/tasks/";3;-8088;1
"88817";"jquery/src/traversing/";3;-4622;1
"88835";"jquery/test/node_smoke_tests/";3;-9243;1
"88850";"jquery/";1;-210277;1
"88852";"jquery/docs/";2;-13568;1
"88857";"jquery/docs/style/";3;-10102;1
"88858";"jquery/src/ajax/";3;-11554;1
"88859";"jquery/src/event/";3;-5777;1
"88865";"jquery/build/";2;-34365;1
"88868";"jquery/test/";2;-62390;1
"88869";"jquery/test/lib/Test/";4;-9243;1
"88871";"jquery/test/lib/";3;-10398;1
"88879";"jquery/build/test/";3;-29447;1
"88883";"jquery/src/";2;-112071;1
"88884";"jquery/build/test/data/";4;-28292;1
"88888";"jquery/test/data/";3;-33506;1
"88889";"jquery/test/unit/";3;-21952;1
"88899";"jquery/build/lib/";3;-9243;1
"88900";"jquery/test/data/support/";4;-4622;1
"88911";"jquery/src/var/";3;-17331;1
"88913";"jquery/src/attributes/";3;-5777;1
"88914";"jquery/src/core/";3;-6932;1
"88915";"jquery/src/css/";3;-12709;1
"88916";"jquery/src/css/var/";4;-5777;1
"88917";"jquery/src/data/";3;-4622;1
"88921";"jquery/src/manipulation/";3;-10398;1
"88924";"jquery/build/tasks/";3;-8088;1
"88927";"jquery/src/traversing/";3;-4622;1
"88945";"jquery/test/node_smoke_tests/";3;-9243;1
"88960";"jquery/";1;-210277;1
"88962";"jquery/docs/";2;-13568;1
"88967";"jquery/docs/style/";3;-10102;1
"88968";"jquery/src/ajax/";3;-11554;1
"88969";"jquery/src/event/";3;-5777;1
"88975";"jquery/build/";2;-34365;1
"88978";"jquery/test/";2;-62390;1
"88979";"jquery/test/lib/Test/";4;-9243;1
"88981";"jquery/test/lib/";3;-10398;1
"88989";"jquery/build/test/";3;-29447;1
"88993";"jquery/src/";2;-112071;1
"88994";"jquery/build/test/data/";4;-28292;1
"88998";"jquery/test/data/";3;-33506;1
"88999";"jquery/test/unit/";3;-21952;1
"89009";"jquery/build/lib/";3;-9243;1
"89010";"jquery/test/data/support/";4;-4622;1
"89021";"jquery/src/var/";3;-17331;1
"89023";"jquery/src/attributes/";3;-5777;1
"89024";"jquery/src/core/";3;-6932;1
"89025";"jquery/src/css/";3;-12709;1
"89026";"jquery/src/css/var/";4;-5777;1
"89027";"jquery/src/data/";3;-4622;1
"89031";"jquery/src/manipulation/";3;-10398;1
"89034";"jquery/build/tasks/";3;-8088;1
"89037";"jquery/src/traversing/";3;-4622;1
"89055";"jquery/test/node_smoke_tests/";3;-9243;1
"89070";"jquery/";1;-210276;1
"89072";"jquery/docs/";2;-13568;1
"89077";"jquery/docs/style/";3;-10102;1
"89078";"jquery/src/ajax/";3;-11554;1
"89079";"jquery/src/event/";3;-5777;1
"89085";"jquery/build/";2;-34365;1
"89088";"jquery/test/";2;-62390;1
"89089";"jquery/test/lib/Test/";4;-9243;1
"89091";"jquery/test/lib/";3;-10398;1
"89099";"jquery/build/test/";3;-29447;1
"89103";"jquery/src/";2;-112070;1
"89104";"jquery/build/test/data/";4;-28292;1
"89108";"jquery/test/data/";3;-33506;1
"89109";"jquery/test/unit/";3;-21952;1
"89119";"jquery/build/lib/";3;-9243;1
"89120";"jquery/test/data/support/";4;-4621;1
"89131";"jquery/src/var/";3;-17330;1
"89133";"jquery/src/attributes/";3;-5777;1
"89134";"jquery/src/core/";3;-6932;1
"89135";"jquery/src/css/";3;-12709;1
"89136";"jquery/src/css/var/";4;-5777;1
"89137";"jquery/src/data/";3;-4621;1
"89141";"jquery/src/manipulation/";3;-10398;1
"89144";"jquery/build/tasks/";3;-8087;1
"89147";"jquery/src/traversing/";3;-4621;1
"89165";"jquery/test/node_smoke_tests/";3;-9243;1
"89180";"jquery/";1;-210276;1
"89182";"jquery/docs/";2;-13568;1
"89187";"jquery/docs/style/";3;-10102;1
"89188";"jquery/src/ajax/";3;-11553;1
"89189";"jquery/src/event/";3;-5777;1
"89195";"jquery/build/";2;-34364;1
"89198";"jquery/test/";2;-62389;1
"89199";"jquery/test/lib/Test/";4;-9243;1
"89201";"jquery/test/lib/";3;-10398;1
"89209";"jquery/build/test/";3;-29447;1
"89213";"jquery/src/";2;-112070;1
"89214";"jquery/build/test/data/";4;-28291;1
"89218";"jquery/test/data/";3;-33505;1
"89219";"jquery/test/unit/";3;-21952;1
"89229";"jquery/build/lib/";3;-9243;1
"89230";"jquery/test/data/support/";4;-4621;1
"89241";"jquery/src/var/";3;-17330;1
"89243";"jquery/src/attributes/";3;-5777;1
"89244";"jquery/src/core/";3;-6932;1
"89245";"jquery/src/css/";3;-12709;1
"89246";"jquery/src/css/var/";4;-5777;1
"89247";"jquery/src/data/";3;-4621;1
"89251";"jquery/src/manipulation/";3;-10398;1
"89254";"jquery/build/tasks/";3;-8087;1
"89257";"jquery/src/traversing/";3;-4621;1
"89275";"jquery/test/node_smoke_tests/";3;-9243;1
"89290";"jquery/";1;-210277;1
"89292";"jquery/docs/";2;-13569;1
"89297";"jquery/docs/style/";3;-10103;1
"89298";"jquery/src/ajax/";3;-11554;1
"89299";"jquery/src/event/";3;-5777;1
"89305";"jquery/build/";2;-34365;1
"89308";"jquery/test/";2;-62390;1
"89309";"jquery/test/lib/Test/";4;-9243;1
"89311";"jquery/test/lib/";3;-10399;1
"89319";"jquery/build/test/";3;-29448;1
"89323";"jquery/src/";2;-112071;1
"89324";"jquery/build/test/data/";4;-28292;1
"89328";"jquery/test/data/";3;-33506;1
"89329";"jquery/test/unit/";3;-21952;1
"89339";"jquery/build/lib/";3;-9243;1
"89340";"jquery/test/data/support/";4;-4622;1
"89351";"jquery/src/var/";3;-17331;1
"89353";"jquery/src/attributes/";3;-5777;1
"89354";"jquery/src/core/";3;-6933;1
"89355";"jquery/src/css/";3;-12710;1
"89356";"jquery/src/css/var/";4;-5777;1
"89357";"jquery/src/data/";3;-4622;1
"89361";"jquery/src/manipulation/";3;-10399;1
"89364";"jquery/build/tasks/";3;-8088;1
"89367";"jquery/src/traversing/";3;-4622;1
"89385";"jquery/test/node_smoke_tests/";3;-9243;1
"89400";"jquery/";1;-210277;1
"89402";"jquery/docs/";2;-13568;1
"89407";"jquery/docs/style/";3;-10102;1
"89408";"jquery/src/ajax/";3;-11554;1
"89409";"jquery/src/event/";3;-5777;1
"89415";"jquery/build/";2;-34365;1
"89418";"jquery/test/";2;-62390;1
"89419";"jquery/test/lib/Test/";4;-9243;1
"89421";"jquery/test/lib/";3;-10399;1
"89429";"jquery/build/test/";3;-29447;1
"89433";"jquery/src/";2;-112071;1
"89434";"jquery/build/test/data/";4;-28292;1
"89438";"jquery/test/data/";3;-33506;1
"89439";"jquery/test/unit/";3;-21952;1
"89449";"jquery/build/lib/";3;-9243;1
"89450";"jquery/test/data/support/";4;-4622;1
"89461";"jquery/src/var/";3;-17331;1
"89463";"jquery/src/attributes/";3;-5777;1
"89464";"jquery/src/core/";3;-6932;1
"89465";"jquery/src/css/";3;-12709;1
"89466";"jquery/src/css/var/";4;-5777;1
"89467";"jquery/src/data/";3;-4622;1
"89471";"jquery/src/manipulation/";3;-10399;1
"89474";"jquery/build/tasks/";3;-8088;1
"89477";"jquery/src/traversing/";3;-4622;1
"89495";"jquery/test/node_smoke_tests/";3;-9243;1
"89510";"jquery/";1;-210277;1
"89512";"jquery/docs/";2;-13568;1
"89517";"jquery/docs/style/";3;-10102;1
"89518";"jquery/src/ajax/";3;-11554;1
"89519";"jquery/src/event/";3;-5777;1
"89525";"jquery/build/";2;-34365;1
"89528";"jquery/test/";2;-62390;1
"89529";"jquery/test/lib/Test/";4;-9243;1
"89531";"jquery/test/lib/";3;-10398;1
"89539";"jquery/build/test/";3;-29447;1
"89543";"jquery/src/";2;-112071;1
"89544";"jquery/build/test/data/";4;-28292;1
"89548";"jquery/test/data/";3;-33506;1
"89549";"jquery/test/unit/";3;-21952;1
"89559";"jquery/build/lib/";3;-9243;1
"89560";"jquery/test/data/support/";4;-4622;1
"89571";"jquery/src/var/";3;-17331;1
"89573";"jquery/src/attributes/";3;-5777;1
"89574";"jquery/src/core/";3;-6932;1
"89575";"jquery/src/css/";3;-12709;1
"89576";"jquery/src/css/var/";4;-5777;1
"89577";"jquery/src/data/";3;-4622;1
"89581";"jquery/src/manipulation/";3;-10398;1
"89584";"jquery/build/tasks/";3;-8088;1
"89587";"jquery/src/traversing/";3;-4622;1
"89605";"jquery/test/node_smoke_tests/";3;-9243;1
"89620";"jquery/";1;-210276;1
"89622";"jquery/docs/";2;-13568;1
"89627";"jquery/docs/style/";3;-10102;1
"89628";"jquery/src/ajax/";3;-11554;1
"89629";"jquery/src/event/";3;-5777;1
"89635";"jquery/build/";2;-34365;1
"89638";"jquery/test/";2;-62390;1
"89639";"jquery/test/lib/Test/";4;-9243;1
"89641";"jquery/test/lib/";3;-10398;1
"89649";"jquery/build/test/";3;-29447;1
"89653";"jquery/src/";2;-112070;1
"89654";"jquery/build/test/data/";4;-28292;1
"89658";"jquery/test/data/";3;-33505;1
"89659";"jquery/test/unit/";3;-21952;1
"89669";"jquery/build/lib/";3;-9243;1
"89670";"jquery/test/data/support/";4;-4621;1
"89681";"jquery/src/var/";3;-17330;1
"89683";"jquery/src/attributes/";3;-5777;1
"89684";"jquery/src/core/";3;-6932;1
"89685";"jquery/src/css/";3;-12709;1
"89686";"jquery/src/css/var/";4;-5777;1
"89687";"jquery/src/data/";3;-4621;1
"89691";"jquery/src/manipulation/";3;-10398;1
"89694";"jquery/build/tasks/";3;-8087;1
"89697";"jquery/src/traversing/";3;-4621;1
"89715";"jquery/test/node_smoke_tests/";3;-9243;1
"89730";"jquery/";1;-210276;1
"89732";"jquery/docs/";2;-13568;1
"89737";"jquery/docs/style/";3;-10102;1
"89738";"jquery/src/ajax/";3;-11553;1
"89739";"jquery/src/event/";3;-5776;1
"89745";"jquery/build/";2;-34364;1
"89748";"jquery/test/";2;-62389;1
"89749";"jquery/test/lib/Test/";4;-9243;1
"89751";"jquery/test/lib/";3;-10398;1
"89759";"jquery/build/test/";3;-29447;1
"89763";"jquery/src/";2;-112070;1
"89764";"jquery/build/test/data/";4;-28291;1
"89768";"jquery/test/data/";3;-33505;1
"89769";"jquery/test/unit/";3;-21952;1
"89779";"jquery/build/lib/";3;-9243;1
"89780";"jquery/test/data/support/";4;-4621;1
"89791";"jquery/src/var/";3;-17330;1
"89793";"jquery/src/attributes/";3;-5776;1
"89794";"jquery/src/core/";3;-6932;1
"89795";"jquery/src/css/";3;-12709;1
"89796";"jquery/src/css/var/";4;-5776;1
"89797";"jquery/src/data/";3;-4621;1
"89801";"jquery/src/manipulation/";3;-10398;1
"89804";"jquery/build/tasks/";3;-8087;1
"89807";"jquery/src/traversing/";3;-4621;1
"89825";"jquery/test/node_smoke_tests/";3;-9243;1
"89840";"jquery/";1;-210277;1
"89842";"jquery/docs/";2;-13569;1
"89847";"jquery/docs/style/";3;-10103;1
"89848";"jquery/src/ajax/";3;-11554;1
"89849";"jquery/src/event/";3;-5777;1
"89855";"jquery/build/";2;-34365;1
"89858";"jquery/test/";2;-62390;1
"89859";"jquery/test/lib/Test/";4;-9243;1
"89861";"jquery/test/lib/";3;-10399;1
"89869";"jquery/build/test/";3;-29448;1
"89873";"jquery/src/";2;-112071;1
"89874";"jquery/build/test/data/";4;-28292;1
"89878";"jquery/test/data/";3;-33506;1
"89879";"jquery/test/unit/";3;-21952;1
"89889";"jquery/build/lib/";3;-9243;1
"89890";"jquery/test/data/support/";4;-4622;1
"89901";"jquery/src/var/";3;-17331;1
"89903";"jquery/src/attributes/";3;-5777;1
"89904";"jquery/src/core/";3;-6933;1
"89905";"jquery/src/css/";3;-12709;1
"89906";"jquery/src/css/var/";4;-5777;1
"89907";"jquery/src/data/";3;-4622;1
"89911";"jquery/src/manipulation/";3;-10399;1
"89914";"jquery/build/tasks/";3;-8088;1
"89917";"jquery/src/traversing/";3;-4622;1
"89935";"jquery/test/node_smoke_tests/";3;-9243;1
"89950";"jquery/";1;-210277;1
"89952";"jquery/docs/";2;-13568;1
"89957";"jquery/docs/style/";3;-10102;1
"89958";"jquery/src/ajax/";3;-11554;1
"89959";"jquery/src/event/";3;-5777;1
"89965";"jquery/build/";2;-34365;1
"89968";"jquery/test/";2;-62390;1
"89969";"jquery/test/lib/Test/";4;-9243;1
"89971";"jquery/test/lib/";3;-10399;1
"89979";"jquery/build/test/";3;-29447;1
"89983";"jquery/src/";2;-112071;1
"89984";"jquery/build/test/data/";4;-28292;1
"89988";"jquery/test/data/";3;-33506;1
"89989";"jquery/test/unit/";3;-21952;1
"89999";"jquery/build/lib/";3;-9243;1
"90000";"jquery/test/data/support/";4;-4622;1
"90011";"jquery/src/var/";3;-17331;1
"90013";"jquery/src/attributes/";3;-5777;1
"90014";"jquery/src/core/";3;-6932;1
"90015";"jquery/src/css/";3;-12709;1
"90016";"jquery/src/css/var/";4;-5777;1
"90017";"jquery/src/data/";3;-4622;1
"90021";"jquery/src/manipulation/";3;-10399;1
"90024";"jquery/build/tasks/";3;-8088;1
"90027";"jquery/src/traversing/";3;-4622;1
"90045";"jquery/test/node_smoke_tests/";3;-9243;1
"90060";"jquery/";1;-210277;1
"90062";"jquery/docs/";2;-13568;1
"90067";"jquery/docs/style/";3;-10102;1
"90068";"jquery/src/ajax/";3;-11554;1
"90069";"jquery/src/event/";3;-5777;1
"90075";"jquery/build/";2;-34365;1
"90078";"jquery/test/";2;-62390;1
"90079";"jquery/test/lib/Test/";4;-9243;1
"90081";"jquery/test/lib/";3;-10399;1
"90089";"jquery/build/test/";3;-29447;1
"90093";"jquery/src/";2;-112071;1
"90094";"jquery/build/test/data/";4;-28292;1
"90098";"jquery/test/data/";3;-33506;1
"90099";"jquery/test/unit/";3;-21952;1
"90109";"jquery/build/lib/";3;-9243;1
"90110";"jquery/test/data/support/";4;-4622;1
"90121";"jquery/src/var/";3;-17331;1
"90123";"jquery/src/attributes/";3;-5777;1
"90124";"jquery/src/core/";3;-6932;1
"90125";"jquery/src/css/";3;-12709;1
"90126";"jquery/src/css/var/";4;-5777;1
"90127";"jquery/src/data/";3;-4622;1
"90131";"jquery/src/manipulation/";3;-10399;1
"90134";"jquery/build/tasks/";3;-8088;1
"90137";"jquery/src/traversing/";3;-4622;1
"90155";"jquery/test/node_smoke_tests/";3;-9243;1
"90170";"jquery/";1;-211432;1
"90172";"jquery/docs/";2;-13568;1
"90177";"jquery/docs/style/";3;-10102;1
"90178";"jquery/src/ajax/";3;-11553;1
"90179";"jquery/src/event/";3;-5776;1
"90185";"jquery/build/";2;-34364;1
"90188";"jquery/test/";2;-62389;1
"90189";"jquery/test/lib/Test/";4;-9243;1
"90191";"jquery/test/lib/";3;-10398;1
"90199";"jquery/build/test/";3;-29447;1
"90203";"jquery/src/";2;-113226;1
"90204";"jquery/build/test/data/";4;-28291;1
"90208";"jquery/test/data/";3;-33505;1
"90209";"jquery/test/unit/";3;-21952;1
"90219";"jquery/build/lib/";3;-9243;1
"90220";"jquery/test/data/support/";4;-4621;1
"90231";"jquery/src/var/";3;-17330;1
"90233";"jquery/src/attributes/";3;-5776;1
"90234";"jquery/src/core/";3;-8087;1
"90235";"jquery/src/css/";3;-12709;1
"90236";"jquery/src/css/var/";4;-5776;1
"90237";"jquery/src/data/";3;-4621;1
"90241";"jquery/src/manipulation/";3;-10398;1
"90244";"jquery/build/tasks/";3;-8087;1
"90247";"jquery/src/traversing/";3;-4621;1
"90265";"jquery/test/node_smoke_tests/";3;-9243;1
"90280";"jquery/";1;-211432;1
"90282";"jquery/docs/";2;-13569;1
"90287";"jquery/docs/style/";3;-10103;1
"90288";"jquery/src/ajax/";3;-11554;1
"90289";"jquery/src/event/";3;-5777;1
"90295";"jquery/build/";2;-34365;1
"90298";"jquery/test/";2;-62390;1
"90299";"jquery/test/lib/Test/";4;-9243;1
"90301";"jquery/test/lib/";3;-10399;1
"90309";"jquery/build/test/";3;-29448;1
"90313";"jquery/src/";2;-113226;1
"90314";"jquery/build/test/data/";4;-28292;1
"90318";"jquery/test/data/";3;-33506;1
"90319";"jquery/test/unit/";3;-21952;1
"90329";"jquery/build/lib/";3;-9243;1
"90330";"jquery/test/data/support/";4;-4622;1
"90341";"jquery/src/var/";3;-17331;1
