"";"ModulePath";"ModuleLevel";"AlternativeCost";"pid"
"48427";"Font-Awesome/build/_plugins/";3;9373;4
"48432";"Font-Awesome/build/assets/js/";4;43743;4
"48451";"Font-Awesome/build/assets/";3;43743;4
"48473";"Font-Awesome/src/";2;284332;4
"48487";"Font-Awesome/src/assets/js/";4;109358;4
"48497";"Font-Awesome/src/3.2.1/";3;174973;4
"48658";"Font-Awesome/src/3.2.1/assets/";4;174973;4
"48710";"Font-Awesome/";1;818627;4
"48718";"Font-Awesome/docs/assets/js/";4;481178;4
"48723";"Font-Awesome/docs/";2;481178;4
"48737";"Font-Awesome/build/";2;53117;4
"48746";"Font-Awesome/build/_plugins/";3;9373;4
"48751";"Font-Awesome/build/assets/js/";4;43743;4
"48770";"Font-Awesome/build/assets/";3;43743;4
"48792";"Font-Awesome/src/";2;284332;4
"48806";"Font-Awesome/src/assets/js/";4;109358;4
"48816";"Font-Awesome/src/3.2.1/";3;174973;4
"48977";"Font-Awesome/src/3.2.1/assets/";4;174973;4
"49029";"Font-Awesome/";1;818627;4
"49037";"Font-Awesome/docs/assets/js/";4;481178;4
"49042";"Font-Awesome/docs/";2;481178;4
"49056";"Font-Awesome/build/";2;53117;4
"49065";"Font-Awesome/build/_plugins/";3;9373;4
"49070";"Font-Awesome/build/assets/js/";4;43743;4
"49089";"Font-Awesome/build/assets/";3;43743;4
"49111";"Font-Awesome/src/";2;284332;4
"49125";"Font-Awesome/src/assets/js/";4;109358;4
"49135";"Font-Awesome/src/3.2.1/";3;174973;4
"49296";"Font-Awesome/src/3.2.1/assets/";4;174973;4
"49348";"Font-Awesome/";1;840499;4
"49356";"Font-Awesome/docs/assets/js/";4;481178;4
"49361";"Font-Awesome/docs/";2;481178;4
"49375";"Font-Awesome/build/";2;53117;4
"49384";"Font-Awesome/build/_plugins/";3;9373;4
"49389";"Font-Awesome/build/assets/js/";4;43743;4
"49408";"Font-Awesome/build/assets/";3;43743;4
"49430";"Font-Awesome/src/";2;306204;4
"49444";"Font-Awesome/src/assets/js/";4;131230;4
"49454";"Font-Awesome/src/3.2.1/";3;174974;4
"49615";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"49668";"Font-Awesome/";1;840499;4
"49676";"Font-Awesome/docs/assets/js/";4;481178;4
"49681";"Font-Awesome/docs/";2;481178;4
"49695";"Font-Awesome/build/";2;53117;4
"49704";"Font-Awesome/build/_plugins/";3;9373;4
"49709";"Font-Awesome/build/assets/js/";4;43743;4
"49728";"Font-Awesome/build/assets/";3;43743;4
"49750";"Font-Awesome/src/";2;306204;4
"49764";"Font-Awesome/src/assets/js/";4;131230;4
"49774";"Font-Awesome/src/3.2.1/";3;174974;4
"49935";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"49991";"Font-Awesome/";1;840499;4
"49999";"Font-Awesome/docs/assets/js/";4;481178;4
"50004";"Font-Awesome/docs/";2;481178;4
"50018";"Font-Awesome/build/";2;53117;4
"50027";"Font-Awesome/build/_plugins/";3;9373;4
"50032";"Font-Awesome/build/assets/js/";4;43743;4
"50051";"Font-Awesome/build/assets/";3;43743;4
"50073";"Font-Awesome/src/";2;306204;4
"50087";"Font-Awesome/src/assets/js/";4;131230;4
"50097";"Font-Awesome/src/3.2.1/";3;174974;4
"50258";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"50314";"Font-Awesome/";1;840499;4
"50322";"Font-Awesome/docs/assets/js/";4;481178;4
"50327";"Font-Awesome/docs/";2;481178;4
"50341";"Font-Awesome/build/";2;53117;4
"50350";"Font-Awesome/build/_plugins/";3;9373;4
"50355";"Font-Awesome/build/assets/js/";4;43743;4
"50374";"Font-Awesome/build/assets/";3;43743;4
"50396";"Font-Awesome/src/";2;306204;4
"50410";"Font-Awesome/src/assets/js/";4;131230;4
"50420";"Font-Awesome/src/3.2.1/";3;174974;4
"50581";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"50637";"Font-Awesome/";1;840499;4
"50645";"Font-Awesome/docs/assets/js/";4;481178;4
"50650";"Font-Awesome/docs/";2;481178;4
"50664";"Font-Awesome/build/";2;53117;4
"50673";"Font-Awesome/build/_plugins/";3;9373;4
"50678";"Font-Awesome/build/assets/js/";4;43743;4
"50697";"Font-Awesome/build/assets/";3;43743;4
"50719";"Font-Awesome/src/";2;306204;4
"50733";"Font-Awesome/src/assets/js/";4;131230;4
"50743";"Font-Awesome/src/3.2.1/";3;174974;4
"50904";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"50960";"Font-Awesome/";1;840499;4
"50968";"Font-Awesome/docs/assets/js/";4;481178;4
"50973";"Font-Awesome/docs/";2;481178;4
"50987";"Font-Awesome/build/";2;53117;4
"50996";"Font-Awesome/build/_plugins/";3;9373;4
"51001";"Font-Awesome/build/assets/js/";4;43743;4
"51020";"Font-Awesome/build/assets/";3;43743;4
"51042";"Font-Awesome/src/";2;306204;4
"51056";"Font-Awesome/src/assets/js/";4;131230;4
"51066";"Font-Awesome/src/3.2.1/";3;174974;4
"51227";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"51283";"Font-Awesome/";1;840499;4
"51291";"Font-Awesome/docs/assets/js/";4;481178;4
"51296";"Font-Awesome/docs/";2;481178;4
"51310";"Font-Awesome/build/";2;53117;4
"51319";"Font-Awesome/build/_plugins/";3;9373;4
"51324";"Font-Awesome/build/assets/js/";4;43743;4
"51343";"Font-Awesome/build/assets/";3;43743;4
"51365";"Font-Awesome/src/";2;306204;4
"51379";"Font-Awesome/src/assets/js/";4;131230;4
"51389";"Font-Awesome/src/3.2.1/";3;174974;4
"51550";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"51606";"Font-Awesome/";1;840499;4
"51614";"Font-Awesome/docs/assets/js/";4;481178;4
"51619";"Font-Awesome/docs/";2;481178;4
"51633";"Font-Awesome/build/";2;53117;4
"51642";"Font-Awesome/build/_plugins/";3;9373;4
"51647";"Font-Awesome/build/assets/js/";4;43743;4
"51666";"Font-Awesome/build/assets/";3;43743;4
"51688";"Font-Awesome/src/";2;306204;4
"51702";"Font-Awesome/src/assets/js/";4;131230;4
"51712";"Font-Awesome/src/3.2.1/";3;174974;4
"51873";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"51929";"Font-Awesome/";1;840499;4
"51937";"Font-Awesome/docs/assets/js/";4;481178;4
"51942";"Font-Awesome/docs/";2;481178;4
"51956";"Font-Awesome/build/";2;53117;4
"51965";"Font-Awesome/build/_plugins/";3;9373;4
"51970";"Font-Awesome/build/assets/js/";4;43743;4
"51989";"Font-Awesome/build/assets/";3;43743;4
"52011";"Font-Awesome/src/";2;306204;4
"52025";"Font-Awesome/src/assets/js/";4;131230;4
"52035";"Font-Awesome/src/3.2.1/";3;174974;4
"52196";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"52252";"Font-Awesome/";1;840499;4
"52260";"Font-Awesome/docs/assets/js/";4;481178;4
"52265";"Font-Awesome/docs/";2;481178;4
"52279";"Font-Awesome/build/";2;53117;4
"52288";"Font-Awesome/build/_plugins/";3;9373;4
"52293";"Font-Awesome/build/assets/js/";4;43743;4
"52312";"Font-Awesome/build/assets/";3;43743;4
"52334";"Font-Awesome/src/";2;306204;4
"52348";"Font-Awesome/src/assets/js/";4;131230;4
"52358";"Font-Awesome/src/3.2.1/";3;174974;4
"52519";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"52575";"Font-Awesome/";1;840499;4
"52583";"Font-Awesome/docs/assets/js/";4;481178;4
"52588";"Font-Awesome/docs/";2;481178;4
"52602";"Font-Awesome/build/";2;53117;4
"52611";"Font-Awesome/build/_plugins/";3;9373;4
"52616";"Font-Awesome/build/assets/js/";4;43743;4
"52635";"Font-Awesome/build/assets/";3;43743;4
"52657";"Font-Awesome/src/";2;306204;4
"52671";"Font-Awesome/src/assets/js/";4;131230;4
"52681";"Font-Awesome/src/3.2.1/";3;174974;4
"52842";"Font-Awesome/src/3.2.1/assets/";4;174974;4
"52898";"Font-Awesome/";1;-18463;4
"52906";"Font-Awesome/docs/assets/js/";4;-17212;4
"52911";"Font-Awesome/docs/";2;-17212;4
"52980";"Font-Awesome/src/";2;-7041;4
"53004";"Font-Awesome/src/3.2.1/";3;-6259;4
"53165";"Font-Awesome/src/3.2.1/assets/";4;-6259;4
"53329";"Font-Awesome/";1;-18463;4
"53337";"Font-Awesome/docs/assets/js/";4;-17212;4
"53342";"Font-Awesome/docs/";2;-17212;4
"53411";"Font-Awesome/src/";2;-7041;4
"53435";"Font-Awesome/src/3.2.1/";3;-6259;4
"53596";"Font-Awesome/src/3.2.1/assets/";4;-6259;4
"53760";"Font-Awesome/";1;-18463;4
"53768";"Font-Awesome/docs/assets/js/";4;-17212;4
"53773";"Font-Awesome/docs/";2;-17212;4
"53842";"Font-Awesome/src/";2;-7041;4
"53866";"Font-Awesome/src/3.2.1/";3;-6259;4
"54027";"Font-Awesome/src/3.2.1/assets/";4;-6259;4
"54191";"Font-Awesome/";1;-18463;4
"54199";"Font-Awesome/docs/assets/js/";4;-17212;4
"54204";"Font-Awesome/docs/";2;-17212;4
"54273";"Font-Awesome/src/";2;-7041;4
"54297";"Font-Awesome/src/3.2.1/";3;-6259;4
"54458";"Font-Awesome/src/3.2.1/assets/";4;-6259;4
"54622";"Font-Awesome/";1;-18463;4
"54630";"Font-Awesome/docs/assets/js/";4;-17212;4
"54635";"Font-Awesome/docs/";2;-17212;4
"54704";"Font-Awesome/src/";2;-7041;4
"54728";"Font-Awesome/src/3.2.1/";3;-6259;4
"54889";"Font-Awesome/src/3.2.1/assets/";4;-6259;4
"55053";"Font-Awesome/";1;-18463;4
"55061";"Font-Awesome/docs/assets/js/";4;-17212;4
"55066";"Font-Awesome/docs/";2;-17212;4
"55135";"Font-Awesome/src/";2;-7041;4
"55159";"Font-Awesome/src/3.2.1/";3;-6259;4
"55320";"Font-Awesome/src/3.2.1/assets/";4;-6259;4
"55484";"Font-Awesome/";1;-18463;4
"55492";"Font-Awesome/docs/assets/js/";4;-17212;4
"55497";"Font-Awesome/docs/";2;-17212;4
"55566";"Font-Awesome/src/";2;-7041;4
"55590";"Font-Awesome/src/3.2.1/";3;-6259;4
"55751";"Font-Awesome/src/3.2.1/assets/";4;-6259;4
"55915";"Font-Awesome/";1;-18463;4
"55923";"Font-Awesome/docs/assets/js/";4;-17212;4
"55928";"Font-Awesome/docs/";2;-17212;4
"55997";"Font-Awesome/src/";2;-7041;4
"56021";"Font-Awesome/src/3.2.1/";3;-6259;4
"56182";"Font-Awesome/src/3.2.1/assets/";4;-6259;4
"56346";"Font-Awesome/";1;-18040;4
"56354";"Font-Awesome/docs/assets/js/";4;-17212;4
"56359";"Font-Awesome/docs/";2;-17212;4
"56428";"Font-Awesome/src/";2;-7041;4
"56452";"Font-Awesome/src/3.2.1/";3;-6259;4
"56613";"Font-Awesome/src/3.2.1/assets/";4;-6259;4
"56777";"Font-Awesome/";1;-18040;4
"56785";"Font-Awesome/docs/assets/js/";4;-17212;4
"56790";"Font-Awesome/docs/";2;-17212;4
"56859";"Font-Awesome/src/";2;-7041;4
"56883";"Font-Awesome/src/3.2.1/";3;-6259;4
"57044";"Font-Awesome/src/3.2.1/assets/";4;-6259;4
"57208";"Font-Awesome/";1;-18040;4
"57216";"Font-Awesome/docs/assets/js/";4;-17212;4
"57221";"Font-Awesome/docs/";2;-17212;4
"57290";"Font-Awesome/src/";2;-7041;4
"57314";"Font-Awesome/src/3.2.1/";3;-6259;4
"57475";"Font-Awesome/src/3.2.1/assets/";4;-6259;4
"57639";"Font-Awesome/";1;-18040;4
"57647";"Font-Awesome/docs/assets/js/";4;-17212;4
"57652";"Font-Awesome/docs/";2;-17212;4
"57721";"Font-Awesome/src/";2;-7041;4
"57745";"Font-Awesome/src/3.2.1/";3;-6259;4
"57906";"Font-Awesome/src/3.2.1/assets/";4;-6259;4
"58070";"Font-Awesome/";1;-18040;4
"58078";"Font-Awesome/docs/assets/js/";4;-17212;4
"58083";"Font-Awesome/docs/";2;-17212;4
"58152";"Font-Awesome/src/";2;-7041;4
"58176";"Font-Awesome/src/3.2.1/";3;-6259;4
"58337";"Font-Awesome/src/3.2.1/assets/";4;-6259;4
"58501";"Font-Awesome/";1;-18040;4
"58509";"Font-Awesome/docs/assets/js/";4;-17212;4
"58514";"Font-Awesome/docs/";2;-17212;4
"58583";"Font-Awesome/src/";2;-7041;4
"58607";"Font-Awesome/src/3.2.1/";3;-6259;4
"58768";"Font-Awesome/src/3.2.1/assets/";4;-6259;4
"58932";"Font-Awesome/";1;-13237;4
"58940";"Font-Awesome/docs/assets/js/";4;-13237;4
"58945";"Font-Awesome/docs/";2;-13237;4
"59014";"Font-Awesome/src/";2;-7042;4
"59038";"Font-Awesome/src/3.2.1/";3;-6259;4
"59199";"Font-Awesome/src/3.2.1/assets/";4;-6259;4
"59363";"Font-Awesome/";1;-13237;4
"59371";"Font-Awesome/docs/assets/js/";4;-13237;4
"59376";"Font-Awesome/docs/";2;-13237;4
"59445";"Font-Awesome/src/";2;-7042;4
"59469";"Font-Awesome/src/3.2.1/";3;-6259;4
"59630";"Font-Awesome/src/3.2.1/assets/";4;-6259;4
"59794";"Font-Awesome/";1;-8500;4
"59802";"Font-Awesome/docs/assets/js/";4;-8500;4
"59807";"Font-Awesome/docs/";2;-8500;4
"59876";"Font-Awesome/src/";2;-7041;4
"59900";"Font-Awesome/src/3.2.1/";3;-6259;4
"60061";"Font-Awesome/src/3.2.1/assets/";4;-6259;4
"60225";"Font-Awesome/";1;-8500;4
"60233";"Font-Awesome/docs/assets/js/";4;-8500;4
"60238";"Font-Awesome/docs/";2;-8500;4
"60307";"Font-Awesome/src/";2;-7041;4
"60331";"Font-Awesome/src/3.2.1/";3;-6259;4
"60492";"Font-Awesome/src/3.2.1/assets/";4;-6259;4
"191464";"Font-Awesome/";1;-1242370;4
"191472";"Font-Awesome/docs/assets/js/";4;-1242370;4
"191477";"Font-Awesome/docs/";2;-1242370;4
"191491";"Font-Awesome/build/";2;-354273;4
"191500";"Font-Awesome/build/_plugins/";3;-70854;4
"191505";"Font-Awesome/build/assets/js/";4;-283418;4
"191524";"Font-Awesome/build/assets/";3;-283418;4
"191546";"Font-Awesome/src/";2;-1242370;4
"191554";"Font-Awesome/src/_plugins/";3;-141709;4
"191560";"Font-Awesome/src/assets/js/";4;-283418;4
"191570";"Font-Awesome/src/3.2.1/";3;-1133672;4
"191731";"Font-Awesome/src/3.2.1/assets/";4;-1133672;4
"191891";"Font-Awesome/src/assets/";3;-283418;4
"191902";"Font-Awesome/";1;-1242370;4
"191910";"Font-Awesome/docs/assets/js/";4;-1242370;4
"191915";"Font-Awesome/docs/";2;-1242370;4
"191929";"Font-Awesome/build/";2;-354273;4
"191938";"Font-Awesome/build/_plugins/";3;-70854;4
"191943";"Font-Awesome/build/assets/js/";4;-283418;4
"191962";"Font-Awesome/build/assets/";3;-283418;4
"191984";"Font-Awesome/src/";2;-1242370;4
"191992";"Font-Awesome/src/_plugins/";3;-141709;4
"191998";"Font-Awesome/src/assets/js/";4;-283418;4
"192008";"Font-Awesome/src/3.2.1/";3;-1133672;4
"192169";"Font-Awesome/src/3.2.1/assets/";4;-1133672;4
"192329";"Font-Awesome/src/assets/";3;-283418;4
"192340";"Font-Awesome/";1;-1242370;4
"192348";"Font-Awesome/docs/assets/js/";4;-1242370;4
"192353";"Font-Awesome/docs/";2;-1242370;4
"192367";"Font-Awesome/build/";2;-354273;4
"192376";"Font-Awesome/build/_plugins/";3;-70854;4
"192381";"Font-Awesome/build/assets/js/";4;-283418;4
"192400";"Font-Awesome/build/assets/";3;-283418;4
"192422";"Font-Awesome/src/";2;-1242370;4
"192430";"Font-Awesome/src/_plugins/";3;-141709;4
"192436";"Font-Awesome/src/assets/js/";4;-283418;4
"192446";"Font-Awesome/src/3.2.1/";3;-1133672;4
"192607";"Font-Awesome/src/3.2.1/assets/";4;-1133672;4
"192767";"Font-Awesome/src/assets/";3;-283418;4
"192778";"Font-Awesome/";1;-1242370;4
"192786";"Font-Awesome/docs/assets/js/";4;-1242370;4
"192791";"Font-Awesome/docs/";2;-1242370;4
"192805";"Font-Awesome/build/";2;-354273;4
"192814";"Font-Awesome/build/_plugins/";3;-70854;4
"192819";"Font-Awesome/build/assets/js/";4;-283418;4
"192838";"Font-Awesome/build/assets/";3;-283418;4
"192860";"Font-Awesome/src/";2;-1242370;4
"192868";"Font-Awesome/src/_plugins/";3;-141709;4
"192874";"Font-Awesome/src/assets/js/";4;-283418;4
"192884";"Font-Awesome/src/3.2.1/";3;-1133672;4
"193045";"Font-Awesome/src/3.2.1/assets/";4;-1133672;4
"193205";"Font-Awesome/src/assets/";3;-283418;4
"193216";"Font-Awesome/";1;-1242370;4
"193224";"Font-Awesome/docs/assets/js/";4;-1242370;4
"193229";"Font-Awesome/docs/";2;-1242370;4
"193243";"Font-Awesome/build/";2;-354273;4
"193252";"Font-Awesome/build/_plugins/";3;-70854;4
"193257";"Font-Awesome/build/assets/js/";4;-283418;4
"193276";"Font-Awesome/build/assets/";3;-283418;4
"193298";"Font-Awesome/src/";2;-1242370;4
"193306";"Font-Awesome/src/_plugins/";3;-141709;4
"193312";"Font-Awesome/src/assets/js/";4;-283418;4
"193322";"Font-Awesome/src/3.2.1/";3;-1133672;4
"193483";"Font-Awesome/src/3.2.1/assets/";4;-1133672;4
"193643";"Font-Awesome/src/assets/";3;-283418;4
"193654";"Font-Awesome/";1;-1253080;4
"193662";"Font-Awesome/docs/assets/js/";4;-1253080;4
"193667";"Font-Awesome/docs/";2;-1253080;4
"193681";"Font-Awesome/build/";2;-354273;4
"193690";"Font-Awesome/build/_plugins/";3;-70855;4
"193695";"Font-Awesome/build/assets/js/";4;-283418;4
"193714";"Font-Awesome/build/assets/";3;-283418;4
"193736";"Font-Awesome/src/";2;-1253080;4
"193744";"Font-Awesome/src/_plugins/";3;-141709;4
"193750";"Font-Awesome/src/assets/js/";4;-283418;4
"193760";"Font-Awesome/src/3.2.1/";3;-1133672;4
"193921";"Font-Awesome/src/3.2.1/assets/";4;-1133672;4
"194081";"Font-Awesome/src/assets/";3;-283418;4
"194092";"Font-Awesome/";1;-1253080;4
"194100";"Font-Awesome/docs/assets/js/";4;-1253080;4
"194105";"Font-Awesome/docs/";2;-1253080;4
"194119";"Font-Awesome/build/";2;-354273;4
"194128";"Font-Awesome/build/_plugins/";3;-70855;4
"194133";"Font-Awesome/build/assets/js/";4;-283418;4
"194152";"Font-Awesome/build/assets/";3;-283418;4
"194174";"Font-Awesome/src/";2;-1253080;4
"194182";"Font-Awesome/src/_plugins/";3;-141709;4
"194188";"Font-Awesome/src/assets/js/";4;-283418;4
"194198";"Font-Awesome/src/3.2.1/";3;-1133672;4
"194359";"Font-Awesome/src/3.2.1/assets/";4;-1133672;4
"194519";"Font-Awesome/src/assets/";3;-283418;4
"194530";"Font-Awesome/";1;-1253080;4
"194538";"Font-Awesome/docs/assets/js/";4;-1253080;4
"194543";"Font-Awesome/docs/";2;-1253080;4
"194557";"Font-Awesome/build/";2;-354273;4
"194566";"Font-Awesome/build/_plugins/";3;-70855;4
"194571";"Font-Awesome/build/assets/js/";4;-283418;4
"194590";"Font-Awesome/build/assets/";3;-283418;4
"194612";"Font-Awesome/src/";2;-1253080;4
"194620";"Font-Awesome/src/_plugins/";3;-141709;4
"194626";"Font-Awesome/src/assets/js/";4;-283418;4
"194636";"Font-Awesome/src/3.2.1/";3;-1133672;4
"194797";"Font-Awesome/src/3.2.1/assets/";4;-1133672;4
"194957";"Font-Awesome/src/assets/";3;-283418;4
"194968";"Font-Awesome/";1;-1253080;4
"194976";"Font-Awesome/docs/assets/js/";4;-1253080;4
"194981";"Font-Awesome/docs/";2;-1253080;4
"194995";"Font-Awesome/build/";2;-354273;4
"195004";"Font-Awesome/build/_plugins/";3;-70855;4
"195009";"Font-Awesome/build/assets/js/";4;-283418;4
"195028";"Font-Awesome/build/assets/";3;-283418;4
"195050";"Font-Awesome/src/";2;-1253080;4
"195058";"Font-Awesome/src/_plugins/";3;-141709;4
"195064";"Font-Awesome/src/assets/js/";4;-283418;4
"195074";"Font-Awesome/src/3.2.1/";3;-1133672;4
"195235";"Font-Awesome/src/3.2.1/assets/";4;-1133672;4
"195395";"Font-Awesome/src/assets/";3;-283418;4
"195406";"Font-Awesome/";1;-1263789;4
"195414";"Font-Awesome/docs/assets/js/";4;-1263789;4
"195419";"Font-Awesome/docs/";2;-1263789;4
"195433";"Font-Awesome/build/";2;-354272;4
"195442";"Font-Awesome/build/_plugins/";3;-70854;4
"195447";"Font-Awesome/build/assets/js/";4;-283418;4
"195466";"Font-Awesome/build/assets/";3;-283418;4
"195488";"Font-Awesome/src/";2;-1263789;4
"195496";"Font-Awesome/src/_plugins/";3;-141709;4
"195502";"Font-Awesome/src/assets/js/";4;-283418;4
"195512";"Font-Awesome/src/3.2.1/";3;-1133672;4
"195673";"Font-Awesome/src/3.2.1/assets/";4;-1133672;4
"195833";"Font-Awesome/src/assets/";3;-283418;4
"195844";"Font-Awesome/";1;-1263789;4
"195852";"Font-Awesome/docs/assets/js/";4;-1263789;4
"195857";"Font-Awesome/docs/";2;-1263789;4
"195871";"Font-Awesome/build/";2;-354272;4
"195880";"Font-Awesome/build/_plugins/";3;-70854;4
"195885";"Font-Awesome/build/assets/js/";4;-283418;4
"195904";"Font-Awesome/build/assets/";3;-283418;4
"195926";"Font-Awesome/src/";2;-1263789;4
"195934";"Font-Awesome/src/_plugins/";3;-141709;4
"195940";"Font-Awesome/src/assets/js/";4;-283418;4
"195950";"Font-Awesome/src/3.2.1/";3;-1133672;4
"196111";"Font-Awesome/src/3.2.1/assets/";4;-1133672;4
"196271";"Font-Awesome/src/assets/";3;-283418;4
"196282";"Font-Awesome/";1;-1263789;4
"196290";"Font-Awesome/docs/assets/js/";4;-1263789;4
"196295";"Font-Awesome/docs/";2;-1263789;4
"196309";"Font-Awesome/build/";2;-354272;4
"196318";"Font-Awesome/build/_plugins/";3;-70854;4
"196323";"Font-Awesome/build/assets/js/";4;-283418;4
"196342";"Font-Awesome/build/assets/";3;-283418;4
"196364";"Font-Awesome/src/";2;-1263789;4
"196372";"Font-Awesome/src/_plugins/";3;-141709;4
"196378";"Font-Awesome/src/assets/js/";4;-283418;4
"196388";"Font-Awesome/src/3.2.1/";3;-1133672;4
"196549";"Font-Awesome/src/3.2.1/assets/";4;-1133672;4
"196709";"Font-Awesome/src/assets/";3;-283418;4
"196720";"Font-Awesome/";1;-1263789;4
"196728";"Font-Awesome/docs/assets/js/";4;-1263789;4
"196733";"Font-Awesome/docs/";2;-1263789;4
"196747";"Font-Awesome/build/";2;-354272;4
"196756";"Font-Awesome/build/_plugins/";3;-70854;4
"196761";"Font-Awesome/build/assets/js/";4;-283418;4
"196780";"Font-Awesome/build/assets/";3;-283418;4
"196802";"Font-Awesome/src/";2;-1263789;4
"196810";"Font-Awesome/src/_plugins/";3;-141709;4
"196816";"Font-Awesome/src/assets/js/";4;-283418;4
"196826";"Font-Awesome/src/3.2.1/";3;-1133672;4
"196987";"Font-Awesome/src/3.2.1/assets/";4;-1133672;4
"197147";"Font-Awesome/src/assets/";3;-283418;4
"197158";"Font-Awesome/";1;-1263789;4
"197166";"Font-Awesome/docs/assets/js/";4;-1263789;4
"197171";"Font-Awesome/docs/";2;-1263789;4
"197185";"Font-Awesome/build/";2;-354272;4
"197194";"Font-Awesome/build/_plugins/";3;-70854;4
"197199";"Font-Awesome/build/assets/js/";4;-283418;4
"197218";"Font-Awesome/build/assets/";3;-283418;4
"197240";"Font-Awesome/src/";2;-1263789;4
"197248";"Font-Awesome/src/_plugins/";3;-141709;4
"197254";"Font-Awesome/src/assets/js/";4;-283418;4
"197264";"Font-Awesome/src/3.2.1/";3;-1133672;4
"197425";"Font-Awesome/src/3.2.1/assets/";4;-1133672;4
"197585";"Font-Awesome/src/assets/";3;-283418;4
"197596";"Font-Awesome/";1;-1263789;4
"197604";"Font-Awesome/docs/assets/js/";4;-1263789;4
"197609";"Font-Awesome/docs/";2;-1263789;4
"197623";"Font-Awesome/build/";2;-354272;4
"197632";"Font-Awesome/build/_plugins/";3;-70854;4
"197637";"Font-Awesome/build/assets/js/";4;-283418;4
"197656";"Font-Awesome/build/assets/";3;-283418;4
"197678";"Font-Awesome/src/";2;-1263789;4
"197686";"Font-Awesome/src/_plugins/";3;-141709;4
"197692";"Font-Awesome/src/assets/js/";4;-283418;4
"197702";"Font-Awesome/src/3.2.1/";3;-1133672;4
"197863";"Font-Awesome/src/3.2.1/assets/";4;-1133672;4
"198023";"Font-Awesome/src/assets/";3;-283418;4
"198034";"Font-Awesome/";1;-1263789;4
"198042";"Font-Awesome/docs/assets/js/";4;-1263789;4
"198047";"Font-Awesome/docs/";2;-1263789;4
"198061";"Font-Awesome/build/";2;-354272;4
"198070";"Font-Awesome/build/_plugins/";3;-70854;4
"198075";"Font-Awesome/build/assets/js/";4;-283418;4
"198094";"Font-Awesome/build/assets/";3;-283418;4
"198116";"Font-Awesome/src/";2;-1263789;4
"198124";"Font-Awesome/src/_plugins/";3;-141709;4
"198130";"Font-Awesome/src/assets/js/";4;-283418;4
"198140";"Font-Awesome/src/3.2.1/";3;-1133672;4
"198301";"Font-Awesome/src/3.2.1/assets/";4;-1133672;4
"198461";"Font-Awesome/src/assets/";3;-283418;4
"198472";"Font-Awesome/";1;-1263789;4
"198480";"Font-Awesome/docs/assets/js/";4;-1263789;4
"198485";"Font-Awesome/docs/";2;-1263789;4
"198499";"Font-Awesome/build/";2;-354272;4
"198508";"Font-Awesome/build/_plugins/";3;-70854;4
"198513";"Font-Awesome/build/assets/js/";4;-283418;4
"198532";"Font-Awesome/build/assets/";3;-283418;4
"198554";"Font-Awesome/src/";2;-1263789;4
"198562";"Font-Awesome/src/_plugins/";3;-141709;4
"198568";"Font-Awesome/src/assets/js/";4;-283418;4
"198578";"Font-Awesome/src/3.2.1/";3;-1133672;4
"198739";"Font-Awesome/src/3.2.1/assets/";4;-1133672;4
"198899";"Font-Awesome/src/assets/";3;-283418;4
"198910";"Font-Awesome/";1;-1263789;4
"198918";"Font-Awesome/docs/assets/js/";4;-1263789;4
"198923";"Font-Awesome/docs/";2;-1263789;4
"198937";"Font-Awesome/build/";2;-354272;4
"198946";"Font-Awesome/build/_plugins/";3;-70854;4
"198951";"Font-Awesome/build/assets/js/";4;-283418;4
"198970";"Font-Awesome/build/assets/";3;-283418;4
"198992";"Font-Awesome/src/";2;-1263789;4
"199000";"Font-Awesome/src/_plugins/";3;-141709;4
"199006";"Font-Awesome/src/assets/js/";4;-283418;4
"199016";"Font-Awesome/src/3.2.1/";3;-1133672;4
"199177";"Font-Awesome/src/3.2.1/assets/";4;-1133672;4
"199337";"Font-Awesome/src/assets/";3;-283418;4
"199348";"Font-Awesome/";1;-1274499;4
"199356";"Font-Awesome/docs/assets/js/";4;-1274499;4
"199361";"Font-Awesome/docs/";2;-1274499;4
"199375";"Font-Awesome/build/";2;-354272;4
"199384";"Font-Awesome/build/_plugins/";3;-70854;4
"199389";"Font-Awesome/build/assets/js/";4;-283418;4
"199408";"Font-Awesome/build/assets/";3;-283418;4
"199430";"Font-Awesome/src/";2;-1274499;4
"199438";"Font-Awesome/src/_plugins/";3;-141709;4
"199444";"Font-Awesome/src/assets/js/";4;-283418;4
"199454";"Font-Awesome/src/3.2.1/";3;-1133672;4
"199615";"Font-Awesome/src/3.2.1/assets/";4;-1133672;4
"199775";"Font-Awesome/src/assets/";3;-283418;4
"199786";"Font-Awesome/";1;-1274499;4
"199794";"Font-Awesome/docs/assets/js/";4;-1274499;4
"199799";"Font-Awesome/docs/";2;-1274499;4
"199813";"Font-Awesome/build/";2;-354272;4
