"";"ModulePath";"ModuleLevel";"AlternativeCost";"pid"
"9420";"react/src/event/";3;11078;6
"9424";"react/src/event/eventPlugins/";4;4431;6
"9426";"react/src/event/synthetic/";4;5539;6
"9428";"react/src/eventPlugins/";3;4985;6
"9446";"react/src/modern/class/";4;4431;6
"9450";"react/src/renderers/dom/";4;12186;6
"9488";"react/src/test/";3;4431;6
"9489";"react/src/test/__tests__/";4;4431;6
"9490";"react/src/utils/";3;12740;6
"9491";"react/src/utils/__tests__/";4;7755;6
"9496";"react/src/vendor/core/";4;7201;6
"9518";"react/";1;178636;6
"9524";"react/docs/";2;27141;6
"9534";"react/docs/_js/";3;9416;6
"9543";"react/docs/docs/";3;9970;6
"9544";"react/docs/docs/likebutton/";4;9416;6
"9569";"react/docs/js/";3;5539;6
"9627";"react/grunt/tasks/";3;9416;6
"9638";"react/npm-react-codemod/";2;24372;6
"9639";"react/npm-react-codemod/test/";3;18833;6
"9641";"react/npm-react-codemod/transforms/";3;5539;6
"9647";"react/npm-react/";2;12740;6
"9648";"react/npm-react/addons/";3;13294;6
"9676";"react/scripts/";2;16063;6
"9677";"react/scripts/bench/";3;6647;6
"9680";"react/scripts/perf-counters/";3;7201;6
"9681";"react/scripts/perf-counters/src/";4;6093;6
"9682";"react/src/";2;129615;6
"9683";"react/src/addons/";3;17171;6
"9685";"react/src/addons/link/";4;5539;6
"9687";"react/src/addons/transitions/";4;4431;6
"9689";"react/src/browser/";3;11078;6
"9701";"react/src/browser/ui/";4;7201;6
"9717";"react/src/core/";3;54283;6
"9718";"react/src/core/__tests__/";4;21048;6
"9719";"react/src/dom/";3;15509;6
"9721";"react/src/dom/components/";4;12186;6
"9727";"react/src/event/";3;11078;6
"9731";"react/src/event/eventPlugins/";4;4431;6
"9733";"react/src/event/synthetic/";4;5539;6
"9735";"react/src/eventPlugins/";3;4985;6
"9753";"react/src/modern/class/";4;4431;6
"9757";"react/src/renderers/dom/";4;12186;6
"9795";"react/src/test/";3;4431;6
"9796";"react/src/test/__tests__/";4;4431;6
"9797";"react/src/utils/";3;12740;6
"9798";"react/src/utils/__tests__/";4;7754;6
"9803";"react/src/vendor/core/";4;7201;6
"9825";"react/";1;41896;6
"9831";"react/docs/";2;6366;6
"9945";"react/npm-react-codemod/";2;5716;6
"9946";"react/npm-react-codemod/test/";3;4417;6
"9989";"react/src/";2;30399;6
"9990";"react/src/addons/";3;4027;6
"10024";"react/src/core/";3;12731;6
"10025";"react/src/core/__tests__/";4;4936;6
"10132";"react/";1;178637;6
"10138";"react/docs/";2;27142;6
"10148";"react/docs/_js/";3;9417;6
"10157";"react/docs/docs/";3;9971;6
"10158";"react/docs/docs/likebutton/";4;9417;6
"10183";"react/docs/js/";3;5540;6
"10241";"react/grunt/tasks/";3;9417;6
"10252";"react/npm-react-codemod/";2;24373;6
"10253";"react/npm-react-codemod/test/";3;18833;6
"10255";"react/npm-react-codemod/transforms/";3;5540;6
"10261";"react/npm-react/";2;12740;6
"10262";"react/npm-react/addons/";3;13294;6
"10292";"react/scripts/";2;16064;6
"10293";"react/scripts/bench/";3;6647;6
"10296";"react/scripts/perf-counters/";3;7201;6
"10297";"react/scripts/perf-counters/src/";4;6094;6
"10298";"react/src/";2;129616;6
"10299";"react/src/addons/";3;17172;6
"10301";"react/src/addons/link/";4;5540;6
"10303";"react/src/addons/transitions/";4;4432;6
"10305";"react/src/browser/";3;11079;6
"10317";"react/src/browser/ui/";4;7201;6
"10333";"react/src/core/";3;54284;6
"10334";"react/src/core/__tests__/";4;21049;6
"10335";"react/src/dom/";3;15510;6
"10337";"react/src/dom/components/";4;12187;6
"10343";"react/src/event/";3;11079;6
"10347";"react/src/event/eventPlugins/";4;4432;6
"10349";"react/src/event/synthetic/";4;5540;6
"10351";"react/src/eventPlugins/";3;4986;6
"10369";"react/src/modern/class/";4;4432;6
"10373";"react/src/renderers/dom/";4;12187;6
"10411";"react/src/test/";3;4432;6
"10412";"react/src/test/__tests__/";4;4432;6
"10413";"react/src/utils/";3;12740;6
"10414";"react/src/utils/__tests__/";4;7755;6
"10419";"react/src/vendor/core/";4;7201;6
"10441";"react/";1;41896;6
"10447";"react/docs/";2;6365;6
"10561";"react/npm-react-codemod/";2;5716;6
"10562";"react/npm-react-codemod/test/";3;4417;6
"10607";"react/src/";2;30399;6
"10608";"react/src/addons/";3;4027;6
"10642";"react/src/core/";3;12731;6
"10643";"react/src/core/__tests__/";4;4936;6
"10750";"react/";1;41896;6
"10756";"react/docs/";2;6365;6
"10870";"react/npm-react-codemod/";2;5716;6
"10871";"react/npm-react-codemod/test/";3;4417;6
"10916";"react/src/";2;30399;6
"10917";"react/src/addons/";3;4027;6
"10951";"react/src/core/";3;12731;6
"10952";"react/src/core/__tests__/";4;4936;6
"11059";"react/";1;179744;6
"11065";"react/docs/";2;27142;6
"11075";"react/docs/_js/";3;9417;6
"11084";"react/docs/docs/";3;9971;6
"11085";"react/docs/docs/likebutton/";4;9417;6
"11110";"react/docs/js/";3;5539;6
"11168";"react/grunt/tasks/";3;9417;6
"11179";"react/npm-react-codemod/";2;24372;6
"11180";"react/npm-react-codemod/test/";3;18833;6
"11182";"react/npm-react-codemod/transforms/";3;5539;6
"11188";"react/npm-react/";2;12740;6
"11189";"react/npm-react/addons/";3;13294;6
"11219";"react/scripts/";2;16064;6
"11220";"react/scripts/bench/";3;6647;6
"11223";"react/scripts/perf-counters/";3;7201;6
"11224";"react/scripts/perf-counters/src/";4;6093;6
"11225";"react/src/";2;130723;6
"11226";"react/src/addons/";3;17171;6
"11228";"react/src/addons/link/";4;5539;6
"11230";"react/src/addons/transitions/";4;4431;6
"11232";"react/src/browser/";3;11078;6
"11244";"react/src/browser/ui/";4;7201;6
"11260";"react/src/core/";3;54283;6
"11261";"react/src/core/__tests__/";4;21049;6
"11262";"react/src/dom/";3;15510;6
"11264";"react/src/dom/components/";4;12186;6
"11270";"react/src/event/";3;11078;6
"11274";"react/src/event/eventPlugins/";4;4431;6
"11276";"react/src/event/synthetic/";4;5539;6
"11278";"react/src/eventPlugins/";3;4985;6
"11296";"react/src/modern/class/";4;4431;6
"11300";"react/src/renderers/dom/";4;12186;6
"11338";"react/src/test/";3;4431;6
"11339";"react/src/test/__tests__/";4;4431;6
"11340";"react/src/utils/";3;12740;6
"11341";"react/src/utils/__tests__/";4;7755;6
"11346";"react/src/vendor/core/";4;7201;6
"11368";"react/";1;42157;6
"11374";"react/docs/";2;6366;6
"11488";"react/npm-react-codemod/";2;5717;6
"11489";"react/npm-react-codemod/test/";3;4417;6
"11534";"react/src/";2;30659;6
"11535";"react/src/addons/";3;4028;6
"11569";"react/src/core/";3;12732;6
"11570";"react/src/core/__tests__/";4;4937;6
"11677";"react/";1;179744;6
"11683";"react/docs/";2;27141;6
"11693";"react/docs/_js/";3;9416;6
"11702";"react/docs/docs/";3;9970;6
"11703";"react/docs/docs/likebutton/";4;9416;6
"11728";"react/docs/js/";3;5539;6
"11786";"react/grunt/tasks/";3;9416;6
"11797";"react/npm-react-codemod/";2;24372;6
"11798";"react/npm-react-codemod/test/";3;18833;6
"11800";"react/npm-react-codemod/transforms/";3;5539;6
"11806";"react/npm-react/";2;12740;6
"11807";"react/npm-react/addons/";3;13294;6
"11837";"react/scripts/";2;16063;6
"11838";"react/scripts/bench/";3;6647;6
"11841";"react/scripts/perf-counters/";3;7201;6
"11842";"react/scripts/perf-counters/src/";4;6093;6
"11843";"react/src/";2;130723;6
"11844";"react/src/addons/";3;17171;6
"11846";"react/src/addons/link/";4;5539;6
"11848";"react/src/addons/transitions/";4;4431;6
"11850";"react/src/browser/";3;11078;6
"11862";"react/src/browser/ui/";4;7201;6
"11878";"react/src/core/";3;54283;6
"11879";"react/src/core/__tests__/";4;21048;6
"11880";"react/src/dom/";3;15509;6
"11882";"react/src/dom/components/";4;12186;6
"11888";"react/src/event/";3;11078;6
"11892";"react/src/event/eventPlugins/";4;4431;6
"11894";"react/src/event/synthetic/";4;5539;6
"11896";"react/src/eventPlugins/";3;4985;6
"11914";"react/src/modern/class/";4;4431;6
"11918";"react/src/renderers/dom/";4;12186;6
"11956";"react/src/test/";3;4431;6
"11957";"react/src/test/__tests__/";4;4431;6
"11958";"react/src/utils/";3;12740;6
"11959";"react/src/utils/__tests__/";4;7754;6
"11964";"react/src/vendor/core/";4;7201;6
"11986";"react/";1;179744;6
"11992";"react/docs/";2;27141;6
"12002";"react/docs/_js/";3;9416;6
"12011";"react/docs/docs/";3;9970;6
"12012";"react/docs/docs/likebutton/";4;9416;6
"12037";"react/docs/js/";3;5539;6
"12095";"react/grunt/tasks/";3;9416;6
"12106";"react/npm-react-codemod/";2;24372;6
"12107";"react/npm-react-codemod/test/";3;18833;6
"12109";"react/npm-react-codemod/transforms/";3;5539;6
"12115";"react/npm-react/";2;12740;6
"12116";"react/npm-react/addons/";3;13293;6
"12146";"react/scripts/";2;16063;6
"12147";"react/scripts/bench/";3;6646;6
"12150";"react/scripts/perf-counters/";3;7200;6
"12151";"react/scripts/perf-counters/src/";4;6093;6
"12152";"react/src/";2;130722;6
"12153";"react/src/addons/";3;17171;6
"12155";"react/src/addons/link/";4;5539;6
"12157";"react/src/addons/transitions/";4;4431;6
"12159";"react/src/browser/";3;11078;6
"12171";"react/src/browser/ui/";4;7200;6
"12187";"react/src/core/";3;54283;6
"12188";"react/src/core/__tests__/";4;21048;6
"12189";"react/src/dom/";3;15509;6
"12191";"react/src/dom/components/";4;12186;6
"12197";"react/src/event/";3;11078;6
"12201";"react/src/event/eventPlugins/";4;4431;6
"12203";"react/src/event/synthetic/";4;5539;6
"12205";"react/src/eventPlugins/";3;4985;6
"12223";"react/src/modern/class/";4;4431;6
"12227";"react/src/renderers/dom/";4;12186;6
"12265";"react/src/test/";3;4431;6
"12266";"react/src/test/__tests__/";4;4431;6
"12267";"react/src/utils/";3;12740;6
"12268";"react/src/utils/__tests__/";4;7754;6
"12273";"react/src/vendor/core/";4;7200;6
"12295";"react/";1;179744;6
"12301";"react/docs/";2;27142;6
"12311";"react/docs/_js/";3;9417;6
"12320";"react/docs/docs/";3;9971;6
"12321";"react/docs/docs/likebutton/";4;9417;6
"12346";"react/docs/js/";3;5539;6
"12404";"react/grunt/tasks/";3;9417;6
"12415";"react/npm-react-codemod/";2;24372;6
"12416";"react/npm-react-codemod/test/";3;18833;6
"12418";"react/npm-react-codemod/transforms/";3;5539;6
"12424";"react/npm-react/";2;12740;6
"12425";"react/npm-react/addons/";3;13294;6
"12455";"react/scripts/";2;16064;6
"12456";"react/scripts/bench/";3;6647;6
"12459";"react/scripts/perf-counters/";3;7201;6
"12460";"react/scripts/perf-counters/src/";4;6093;6
"12461";"react/src/";2;130723;6
"12462";"react/src/addons/";3;17172;6
"12464";"react/src/addons/link/";4;5539;6
"12466";"react/src/addons/transitions/";4;4432;6
"12468";"react/src/browser/";3;11079;6
"12480";"react/src/browser/ui/";4;7201;6
"12496";"react/src/core/";3;54284;6
"12497";"react/src/core/__tests__/";4;21049;6
"12498";"react/src/dom/";3;15510;6
"12500";"react/src/dom/components/";4;12186;6
"12506";"react/src/event/";3;11079;6
"12510";"react/src/event/eventPlugins/";4;4432;6
"12512";"react/src/event/synthetic/";4;5539;6
"12514";"react/src/eventPlugins/";3;4986;6
"12532";"react/src/modern/class/";4;4432;6
"12536";"react/src/renderers/dom/";4;12186;6
"12574";"react/src/test/";3;4432;6
"12575";"react/src/test/__tests__/";4;4432;6
"12576";"react/src/utils/";3;12740;6
"12577";"react/src/utils/__tests__/";4;7755;6
"12582";"react/src/vendor/core/";4;7201;6
"12604";"react/";1;179744;6
"12610";"react/docs/";2;27141;6
"12620";"react/docs/_js/";3;9416;6
"12629";"react/docs/docs/";3;9970;6
"12630";"react/docs/docs/likebutton/";4;9416;6
"12655";"react/docs/js/";3;5539;6
"12713";"react/grunt/tasks/";3;9416;6
"12724";"react/npm-react-codemod/";2;24372;6
"12725";"react/npm-react-codemod/test/";3;18832;6
"12727";"react/npm-react-codemod/transforms/";3;5539;6
"12733";"react/npm-react/";2;12739;6
"12734";"react/npm-react/addons/";3;13293;6
"12764";"react/scripts/";2;16063;6
"12765";"react/scripts/bench/";3;6646;6
"12768";"react/scripts/perf-counters/";3;7200;6
"12769";"react/scripts/perf-counters/src/";4;6093;6
"12770";"react/src/";2;130722;6
"12771";"react/src/addons/";3;17171;6
"12773";"react/src/addons/link/";4;5539;6
"12775";"react/src/addons/transitions/";4;4431;6
"12777";"react/src/browser/";3;11078;6
"12789";"react/src/browser/ui/";4;7200;6
"12805";"react/src/core/";3;54283;6
"12806";"react/src/core/__tests__/";4;21048;6
"12807";"react/src/dom/";3;15509;6
"12809";"react/src/dom/components/";4;12186;6
"12815";"react/src/event/";3;11078;6
"12819";"react/src/event/eventPlugins/";4;4431;6
"12821";"react/src/event/synthetic/";4;5539;6
"12823";"react/src/eventPlugins/";3;4985;6
"12841";"react/src/modern/class/";4;4431;6
"12845";"react/src/renderers/dom/";4;12186;6
"12883";"react/src/test/";3;4431;6
"12884";"react/src/test/__tests__/";4;4431;6
"12885";"react/src/utils/";3;12739;6
"12886";"react/src/utils/__tests__/";4;7754;6
"12891";"react/src/vendor/core/";4;7200;6
"12913";"react/";1;42156;6
"12919";"react/docs/";2;6366;6
"13033";"react/npm-react-codemod/";2;5716;6
"13034";"react/npm-react-codemod/test/";3;4417;6
"13079";"react/src/";2;30659;6
"13080";"react/src/addons/";3;4027;6
"13114";"react/src/core/";3;12731;6
"13115";"react/src/core/__tests__/";4;4937;6
"13222";"react/";1;179745;6
"13228";"react/docs/";2;27142;6
"13238";"react/docs/_js/";3;9417;6
"13247";"react/docs/docs/";3;9971;6
"13248";"react/docs/docs/likebutton/";4;9417;6
"13273";"react/docs/js/";3;5540;6
"13331";"react/grunt/tasks/";3;9417;6
"13342";"react/npm-react-codemod/";2;24373;6
"13343";"react/npm-react-codemod/test/";3;18833;6
"13345";"react/npm-react-codemod/transforms/";3;5540;6
"13351";"react/npm-react/";2;12740;6
"13352";"react/npm-react/addons/";3;13294;6
"13382";"react/scripts/";2;16064;6
"13383";"react/scripts/bench/";3;6647;6
"13386";"react/scripts/perf-counters/";3;7201;6
"13387";"react/scripts/perf-counters/src/";4;6093;6
"13388";"react/src/";2;130723;6
"13389";"react/src/addons/";3;17172;6
"13391";"react/src/addons/link/";4;5540;6
"13393";"react/src/addons/transitions/";4;4432;6
"13395";"react/src/browser/";3;11079;6
"13407";"react/src/browser/ui/";4;7201;6
"13423";"react/src/core/";3;54284;6
"13424";"react/src/core/__tests__/";4;21049;6
"13425";"react/src/dom/";3;15510;6
"13427";"react/src/dom/components/";4;12187;6
"13433";"react/src/event/";3;11079;6
"13437";"react/src/event/eventPlugins/";4;4432;6
"13439";"react/src/event/synthetic/";4;5540;6
"13441";"react/src/eventPlugins/";3;4986;6
"13459";"react/src/modern/class/";4;4432;6
"13463";"react/src/renderers/dom/";4;12187;6
"13501";"react/src/test/";3;4432;6
"13502";"react/src/test/__tests__/";4;4432;6
"13503";"react/src/utils/";3;12740;6
"13504";"react/src/utils/__tests__/";4;7755;6
"13509";"react/src/vendor/core/";4;7201;6
"13531";"react/";1;179744;6
"13537";"react/docs/";2;27142;6
"13547";"react/docs/_js/";3;9416;6
"13556";"react/docs/docs/";3;9970;6
"13557";"react/docs/docs/likebutton/";4;9416;6
"13582";"react/docs/js/";3;5539;6
"13640";"react/grunt/tasks/";3;9416;6
"13651";"react/npm-react-codemod/";2;24372;6
"13652";"react/npm-react-codemod/test/";3;18833;6
"13654";"react/npm-react-codemod/transforms/";3;5539;6
"13660";"react/npm-react/";2;12740;6
"13661";"react/npm-react/addons/";3;13294;6
"13691";"react/scripts/";2;16063;6
"13692";"react/scripts/bench/";3;6647;6
"13695";"react/scripts/perf-counters/";3;7201;6
"13696";"react/scripts/perf-counters/src/";4;6093;6
"13697";"react/src/";2;130723;6
"13698";"react/src/addons/";3;17171;6
"13700";"react/src/addons/link/";4;5539;6
"13702";"react/src/addons/transitions/";4;4431;6
"13704";"react/src/browser/";3;11078;6
"13716";"react/src/browser/ui/";4;7201;6
"13732";"react/src/core/";3;54283;6
"13733";"react/src/core/__tests__/";4;21049;6
"13734";"react/src/dom/";3;15510;6
"13736";"react/src/dom/components/";4;12186;6
"13742";"react/src/event/";3;11078;6
"13746";"react/src/event/eventPlugins/";4;4431;6
"13748";"react/src/event/synthetic/";4;5539;6
"13750";"react/src/eventPlugins/";3;4985;6
"13768";"react/src/modern/class/";4;4431;6
"13772";"react/src/renderers/dom/";4;12186;6
"13810";"react/src/test/";3;4431;6
"13811";"react/src/test/__tests__/";4;4431;6
"13812";"react/src/utils/";3;12740;6
"13813";"react/src/utils/__tests__/";4;7755;6
"13818";"react/src/vendor/core/";4;7201;6
"13840";"react/";1;42156;6
"13846";"react/docs/";2;6365;6
"13960";"react/npm-react-codemod/";2;5716;6
"13961";"react/npm-react-codemod/test/";3;4417;6
"14006";"react/src/";2;30659;6
"14007";"react/src/addons/";3;4027;6
"14041";"react/src/core/";3;12731;6
"14042";"react/src/core/__tests__/";4;4936;6
"14149";"react/";1;42546;6
"14155";"react/docs/";2;6366;6
"14269";"react/npm-react-codemod/";2;5716;6
"14270";"react/npm-react-codemod/test/";3;4417;6
"14315";"react/src/";2;31049;6
"14316";"react/src/addons/";3;4027;6
"14350";"react/src/core/";3;12731;6
"14351";"react/src/core/__tests__/";4;4937;6
"14458";"react/";1;181406;6
"14464";"react/docs/";2;27142;6
"14474";"react/docs/_js/";3;9416;6
"14483";"react/docs/docs/";3;9970;6
"14484";"react/docs/docs/likebutton/";4;9416;6
"14509";"react/docs/js/";3;5539;6
"14567";"react/grunt/tasks/";3;9416;6
"14578";"react/npm-react-codemod/";2;24372;6
"14579";"react/npm-react-codemod/test/";3;18833;6
"14581";"react/npm-react-codemod/transforms/";3;5539;6
"14587";"react/npm-react/";2;12740;6
"14588";"react/npm-react/addons/";3;13294;6
"14618";"react/scripts/";2;16063;6
"14619";"react/scripts/bench/";3;6647;6
"14622";"react/scripts/perf-counters/";3;7201;6
"14623";"react/scripts/perf-counters/src/";4;6093;6
"14624";"react/src/";2;132385;6
"14625";"react/src/addons/";3;17171;6
"14627";"react/src/addons/link/";4;5539;6
"14629";"react/src/addons/transitions/";4;4431;6
"14631";"react/src/browser/";3;11078;6
"14643";"react/src/browser/ui/";4;7201;6
"14659";"react/src/core/";3;54283;6
"14660";"react/src/core/__tests__/";4;21049;6
"14661";"react/src/dom/";3;15509;6
"14663";"react/src/dom/components/";4;12186;6
"14669";"react/src/event/";3;11078;6
"14673";"react/src/event/eventPlugins/";4;4431;6
"14675";"react/src/event/synthetic/";4;5539;6
"14677";"react/src/eventPlugins/";3;4985;6
"14695";"react/src/modern/class/";4;4431;6
"14699";"react/src/renderers/dom/";4;13848;6
"14737";"react/src/test/";3;4431;6
"14738";"react/src/test/__tests__/";4;4431;6
"14739";"react/src/utils/";3;12740;6
"14740";"react/src/utils/__tests__/";4;7755;6
"14745";"react/src/vendor/core/";4;7201;6
"14767";"react/";1;181406;6
"14773";"react/docs/";2;27142;6
"14783";"react/docs/_js/";3;9417;6
"14792";"react/docs/docs/";3;9971;6
"14793";"react/docs/docs/likebutton/";4;9417;6
"14818";"react/docs/js/";3;5540;6
"14876";"react/grunt/tasks/";3;9417;6
"14887";"react/npm-react-codemod/";2;24373;6
"14888";"react/npm-react-codemod/test/";3;18833;6
"14890";"react/npm-react-codemod/transforms/";3;5540;6
"14896";"react/npm-react/";2;12740;6
"14897";"react/npm-react/addons/";3;13294;6
"14927";"react/scripts/";2;16064;6
"14928";"react/scripts/bench/";3;6647;6
"14931";"react/scripts/perf-counters/";3;7201;6
"14932";"react/scripts/perf-counters/src/";4;6093;6
"14933";"react/src/";2;132385;6
"14934";"react/src/addons/";3;17172;6
"14936";"react/src/addons/link/";4;5540;6
"14938";"react/src/addons/transitions/";4;4432;6
"14940";"react/src/browser/";3;11079;6
"14952";"react/src/browser/ui/";4;7201;6
"14968";"react/src/core/";3;54284;6
"14969";"react/src/core/__tests__/";4;21049;6
"14970";"react/src/dom/";3;15510;6
"14972";"react/src/dom/components/";4;12186;6
"14978";"react/src/event/";3;11079;6
"14982";"react/src/event/eventPlugins/";4;4432;6
"14984";"react/src/event/synthetic/";4;5540;6
"14986";"react/src/eventPlugins/";3;4986;6
"15004";"react/src/modern/class/";4;4432;6
"15008";"react/src/renderers/dom/";4;13848;6
"15046";"react/src/test/";3;4432;6
"15047";"react/src/test/__tests__/";4;4432;6
"15048";"react/src/utils/";3;12740;6
"15049";"react/src/utils/__tests__/";4;7755;6
"15054";"react/src/vendor/core/";4;7201;6
"15076";"react/";1;42546;6
"15082";"react/docs/";2;6365;6
"15196";"react/npm-react-codemod/";2;5716;6
"15197";"react/npm-react-codemod/test/";3;4417;6
"15242";"react/src/";2;31049;6
"15243";"react/src/addons/";3;4027;6
"15277";"react/src/core/";3;12731;6
"15278";"react/src/core/__tests__/";4;4936;6
"15385";"react/";1;181406;6
